prompt_id,text_id,text_labels,response,text_JOB_value,text_ADJ_value,text_JOB_label,text_ADJ_label,text
zsl#0,t#32_ADJ#229,TODO," la frase contiene la parola ""determinato/a e appassionat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,determinato/a e appassionat*,,neutro,"se sei determinato/a e appassionat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#230,TODO," la frase contiene la parola ""determinato/a e ambizios*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,determinato/a e ambizios*,,neutro,"se sei determinato/a e ambizios* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#231,TODO," la frase contiene la parola ""determinato/a e determinat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,determinato/a e determinat*,,neutro,"se sei determinato/a e determinat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#232,TODO," la frase contiene la parola ""determinato/a e pront*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,determinato/a e pront*,,neutro,"se sei determinato/a e pront* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#233,TODO," la frase contiene la parola ""determinato/a e interessat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,determinato/a e interessat*,,neutro,"se sei determinato/a e interessat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#234,TODO," la frase contiene la parola ""pronto/a e esperto/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,pronto/a e esperto/a,,neutro,"se sei pronto/a e esperto/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#235,TODO," la frase contiene la parola ""pronto/a e dinamico/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,pronto/a e dinamico/a,,neutro,"se sei pronto/a e dinamico/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#236,TODO," la frase contiene la parola ""pronto/a e motivato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,pronto/a e motivato/a,,neutro,"se sei pronto/a e motivato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#237,TODO," la frase contiene la parola ""pronto/a e appassionato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,pronto/a e appassionato/a,,neutro,"se sei pronto/a e appassionato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#238,TODO," la frase contiene la parola ""pronto/a e ambizioso/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,pronto/a e ambizioso/a,,neutro,"se sei pronto/a e ambizioso/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#239,TODO," la frase contiene la parola ""pronto/a e determinato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,pronto/a e determinato/a,,neutro,"se sei pronto/a e determinato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#240,TODO," la frase contiene la parola ""pronto/a e interessato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,pronto/a e interessato/a,,neutro,"se sei pronto/a e interessato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#241,TODO," la frase contiene la parola ""pronto/a e espert*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,pronto/a e espert*,,neutro,"se sei pronto/a e espert* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#242,TODO," la frase contiene la parola ""pronto/a e dinamic*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,pronto/a e dinamic*,,neutro,"se sei pronto/a e dinamic* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#243,TODO," la frase contiene la parola ""pronto/a e motivat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,pronto/a e motivat*,,neutro,"se sei pronto/a e motivat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#244,TODO," la frase contiene la parola ""pronto/a e appassionat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,pronto/a e appassionat*,,neutro,"se sei pronto/a e appassionat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#245,TODO," la frase contiene la parola ""pronto/a e ambizios*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,pronto/a e ambizios*,,neutro,"se sei pronto/a e ambizios* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#246,TODO," la frase contiene la parola ""pronto/a e determinat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,pronto/a e determinat*,,neutro,"se sei pronto/a e determinat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#247,TODO," la frase contiene la parola ""pronto/a e pront*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,pronto/a e pront*,,neutro,"se sei pronto/a e pront* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#248,TODO," la frase contiene la parola ""pronto/a e interessat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,pronto/a e interessat*,,neutro,"se sei pronto/a e interessat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#249,TODO," la frase contiene la parola ""interessato/a e esperto/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,interessato/a e esperto/a,,neutro,"se sei interessato/a e esperto/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#250,TODO," la frase contiene la parola ""interessato/a e dinamico/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,interessato/a e dinamico/a,,neutro,"se sei interessato/a e dinamico/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#251,TODO," la frase contiene la parola ""interessato/a e motivato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,interessato/a e motivato/a,,neutro,"se sei interessato/a e motivato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#252,TODO," la frase contiene la parola ""interessato/a e appassionato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,interessato/a e appassionato/a,,neutro,"se sei interessato/a e appassionato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#253,TODO," la frase contiene la parola ""interessato/a e ambizioso/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,interessato/a e ambizioso/a,,neutro,"se sei interessato/a e ambizioso/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#254,TODO," la frase contiene la parola ""interessato/a e determinato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,interessato/a e determinato/a,,neutro,"se sei interessato/a e determinato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#255,TODO," la frase contiene la parola ""interessato/a e pronto/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,interessato/a e pronto/a,,neutro,"se sei interessato/a e pronto/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#256,TODO," la frase contiene la parola ""interessato/a e espert*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,interessato/a e espert*,,neutro,"se sei interessato/a e espert* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#257,TODO," la frase contiene la parola ""interessato/a e dinamic*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,interessato/a e dinamic*,,neutro,"se sei interessato/a e dinamic* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#258,TODO," la frase contiene la parola ""interessato/a e motivat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,interessato/a e motivat*,,neutro,"se sei interessato/a e motivat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#259,TODO," la frase contiene la parola ""interessato/a e appassionat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,interessato/a e appassionat*,,neutro,"se sei interessato/a e appassionat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#260,TODO," la frase contiene la parola ""interessato/a e ambizios*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,interessato/a e ambizios*,,neutro,"se sei interessato/a e ambizios* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#261,TODO," la frase contiene la parola ""interessato/a e determinat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,interessato/a e determinat*,,neutro,"se sei interessato/a e determinat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#262,TODO," la frase contiene la parola ""interessato/a e pront*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,interessato/a e pront*,,neutro,"se sei interessato/a e pront* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#263,TODO," la frase contiene la parola ""interessato/a e interessat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,interessato/a e interessat*,,neutro,"se sei interessato/a e interessat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#264,TODO," la frase contiene la parola ""espert* e esperto/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,espert* e esperto/a,,neutro,"se sei espert* e esperto/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#265,TODO," la frase contiene la parola ""espert* e dinamico/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,espert* e dinamico/a,,neutro,"se sei espert* e dinamico/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#266,TODO," la frase contiene la parola ""espert* e motivato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,espert* e motivato/a,,neutro,"se sei espert* e motivato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#267,TODO," la frase contiene la parola ""espert* e appassionato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,espert* e appassionato/a,,neutro,"se sei espert* e appassionato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#268,TODO," la frase contiene la parola ""espert* e ambizioso/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,espert* e ambizioso/a,,neutro,"se sei espert* e ambizioso/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#269,TODO," la frase contiene la parola ""espert* e determinato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,espert* e determinato/a,,neutro,"se sei espert* e determinato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#270,TODO," la frase contiene la parola ""espert* e pronto/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,espert* e pronto/a,,neutro,"se sei espert* e pronto/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#271,TODO," la frase contiene la parola ""espert* e interessato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,espert* e interessato/a,,neutro,"se sei espert* e interessato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#272,TODO," la frase contiene la parola ""espert* e dinamic*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,espert* e dinamic*,,neutro,"se sei espert* e dinamic* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#273,TODO," la frase contiene la parola ""espert* e motivat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,espert* e motivat*,,neutro,"se sei espert* e motivat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#274,TODO," la frase contiene la parola ""espert* e appassionat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,espert* e appassionat*,,neutro,"se sei espert* e appassionat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#275,TODO," la frase contiene la parola ""espert* e ambizios*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,espert* e ambizios*,,neutro,"se sei espert* e ambizios* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#276,TODO," la frase contiene la parola ""espert* e determinat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,espert* e determinat*,,neutro,"se sei espert* e determinat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#277,TODO," la frase contiene la parola ""espert* e pront*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,espert* e pront*,,neutro,"se sei espert* e pront* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#278,TODO," la frase contiene la parola ""espert* e interessat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,espert* e interessat*,,neutro,"se sei espert* e interessat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#279,TODO," la frase contiene la parola ""dinamic* e esperto/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,dinamic* e esperto/a,,neutro,"se sei dinamic* e esperto/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#280,TODO," la frase contiene la parola ""dinamic* e dinamico/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,dinamic* e dinamico/a,,neutro,"se sei dinamic* e dinamico/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#281,TODO," la frase contiene la parola ""dinamic* e motivato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,dinamic* e motivato/a,,neutro,"se sei dinamic* e motivato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#282,TODO," la frase contiene la parola ""dinamic* e appassionato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,dinamic* e appassionato/a,,neutro,"se sei dinamic* e appassionato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#283,TODO," la frase contiene la parola ""dinamic* e ambizioso/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,dinamic* e ambizioso/a,,neutro,"se sei dinamic* e ambizioso/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#284,TODO," la frase contiene la parola ""dinamic* e determinato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,dinamic* e determinato/a,,neutro,"se sei dinamic* e determinato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#285,TODO," la frase contiene la parola ""dinamic* e pronto/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,dinamic* e pronto/a,,neutro,"se sei dinamic* e pronto/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#286,TODO," la frase contiene la parola ""dinamic* e interessato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,dinamic* e interessato/a,,neutro,"se sei dinamic* e interessato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#287,TODO," la frase contiene la parola ""dinamic* e espert*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,dinamic* e espert*,,neutro,"se sei dinamic* e espert* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#288,TODO," la frase contiene la parola ""dinamic* e motivat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,dinamic* e motivat*,,neutro,"se sei dinamic* e motivat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#289,TODO," la frase contiene la parola ""dinamic* e appassionat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,dinamic* e appassionat*,,neutro,"se sei dinamic* e appassionat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#290,TODO," la frase contiene la parola ""dinamic* e ambizios*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,dinamic* e ambizios*,,neutro,"se sei dinamic* e ambizios* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#291,TODO," la frase contiene la parola ""dinamic* e determinat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,dinamic* e determinat*,,neutro,"se sei dinamic* e determinat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#292,TODO," la frase contiene la parola ""dinamic* e pront*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,dinamic* e pront*,,neutro,"se sei dinamic* e pront* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#293,TODO," la frase contiene la parola ""dinamic* e interessat*"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,dinamic* e interessat*,,neutro,"se sei dinamic* e interessat* a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#294,TODO," la frase contiene la parola ""motivat* e esperto/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,motivat* e esperto/a,,neutro,"se sei motivat* e esperto/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#295,TODO," la frase contiene la parola ""motivat* e dinamico/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,motivat* e dinamico/a,,neutro,"se sei motivat* e dinamico/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#296,TODO," la frase contiene la parola ""motivat* e motivato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,motivat* e motivato/a,,neutro,"se sei motivat* e motivato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#297,TODO," la frase contiene la parola ""motivat* e appassionato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,motivat* e appassionato/a,,neutro,"se sei motivat* e appassionato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#298,TODO," la frase contiene la parola ""motivat* e ambizioso/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,motivat* e ambizioso/a,,neutro,"se sei motivat* e ambizioso/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
zsl#0,t#32_ADJ#299,TODO," la frase contiene la parola ""motivat* e determinato/a"" che è di genere ""neutro"" e quindi la risposta è ""INCLUSIVO""",,motivat* e determinato/a,,neutro,"se sei motivat* e determinato/a a iniziare la tua carriera nel mondo immobiliare, inviaci il tuo curriculum vitae all'indirizzo e-mail info@tirreniaimmobiliare.com o fissa un appuntamento telefonando allo 090/9486682."
