text,ground_truth,prediction,prompt_id
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona attore o attrice, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,0
Assumiamo attore o attrice con il contratto regolato dal CCNL dell'animazione turistica.,neutro,Neutro,0
Stiamo cercando dottore per la nostra azienda.,maschile,maschile,0
Abbiamo bisogno di dottore per il nostro team.,maschile,maschile,0
Stiamo cercndo per ricorpire il ruolo di dottore.,maschile,Maschile,0
Ufficio di nuova aprtura cerca dottore con esperienza.,maschile,maschile,0
Ho bisogno di dottore per il mio progetto.,maschile,maschile,0
"Orario per dottore: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",maschile,neutro,0
Manpower filiale di Mondovì è alla ricerca di dottore per EVENTI in tutta la provincia di Cuneo.,maschile,maschile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dottore, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",maschile,neutro,0
Assumiamo dottore con il contratto regolato dal CCNL dell'animazione turistica.,maschile,neutro,0
Stiamo cercando dottoressa per la nostra azienda.,femminile,femminile,0
Abbiamo bisogno di dottoressa per il nostro team.,femminile,femminile,0
Stiamo cercndo per ricorpire il ruolo di dottoressa.,femminile,femminile,0
Ufficio di nuova aprtura cerca dottoressa con esperienza.,femminile,Femminile,0
Ho bisogno di dottoressa per il mio progetto.,femminile,femminile,0
"Orario per dottoressa: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",femminile,femminile,0
Manpower filiale di Mondovì è alla ricerca di dottoressa per EVENTI in tutta la provincia di Cuneo.,femminile,maschile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dottoressa, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",femminile,neutro,0
Assumiamo dottoressa con il contratto regolato dal CCNL dell'animazione turistica.,femminile,femminile,0
Stiamo cercando dottor* per la nostra azienda.,neutro,femminile,0
Abbiamo bisogno di dottor* per il nostro team.,neutro,maschile,0
Stiamo cercndo per ricorpire il ruolo di dottor*.,neutro,maschile,0
Ufficio di nuova aprtura cerca dottor* con esperienza.,neutro,femminile,0
Ho bisogno di dottor* per il mio progetto.,neutro,maschile,0
"Orario per dottor*: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,maschile,0
Manpower filiale di Mondovì è alla ricerca di dottor* per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dottor*, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,0
Assumiamo dottor* con il contratto regolato dal CCNL dell'animazione turistica.,neutro,neutro,0
Stiamo cercando dottorÃ per la nostra azienda.,neutro,maschile,0
Abbiamo bisogno di dottorÃ per il nostro team.,neutro,maschile,0
Stiamo cercndo per ricorpire il ruolo di dottorÃ.,neutro,Maschile,0
Ufficio di nuova aprtura cerca dottorÃ con esperienza.,neutro,maschile,0
Ho bisogno di dottorÃ per il mio progetto.,neutro,femminile,0
"Orario per dottorÃ: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,maschile,0
Manpower filiale di Mondovì è alla ricerca di dottorÃ per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dottorÃ, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,0
Assumiamo dottorÃ con il contratto regolato dal CCNL dell'animazione turistica.,neutro,neutro,0
Stiamo cercando dottore/dottoressa per la nostra azienda.,neutro,maschile,0
Abbiamo bisogno di dottore/dottoressa per il nostro team.,neutro,femminile,0
Stiamo cercndo per ricorpire il ruolo di dottore/dottoressa.,neutro,neutro,0
Ufficio di nuova aprtura cerca dottore/dottoressa con esperienza.,neutro,femminile,0
Ho bisogno di dottore/dottoressa per il mio progetto.,neutro,femminile,0
"Orario per dottore/dottoressa: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,0
Manpower filiale di Mondovì è alla ricerca di dottore/dottoressa per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dottore/dottoressa, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,0
Assumiamo dottore/dottoressa con il contratto regolato dal CCNL dell'animazione turistica.,neutro,neutro,0
Stiamo cercando dottore e dottoressa per la nostra azienda.,neutro,femminile,0
Abbiamo bisogno di dottore e dottoressa per il nostro team.,neutro,femminile,0
Stiamo cercndo per ricorpire il ruolo di dottore e dottoressa.,neutro,Femminile,0
Ufficio di nuova aprtura cerca dottore e dottoressa con esperienza.,neutro,femminile,0
Ho bisogno di dottore e dottoressa per il mio progetto.,neutro,femminile,0
"Orario per dottore e dottoressa: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,0
Manpower filiale di Mondovì è alla ricerca di dottore e dottoressa per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dottore e dottoressa, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,0
Assumiamo dottore e dottoressa con il contratto regolato dal CCNL dell'animazione turistica.,neutro,femminile,0
Stiamo cercando dottore o dottoressa per la nostra azienda.,neutro,femminile,0
Abbiamo bisogno di dottore o dottoressa per il nostro team.,neutro,femminile,0
Stiamo cercndo per ricorpire il ruolo di dottore o dottoressa.,neutro,femminile,0
Ufficio di nuova aprtura cerca dottore o dottoressa con esperienza.,neutro,femminile,0
Ho bisogno di dottore o dottoressa per il mio progetto.,neutro,femminile,0
"Orario per dottore o dottoressa: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,0
Manpower filiale di Mondovì è alla ricerca di dottore o dottoressa per EVENTI in tutta la provincia di Cuneo.,neutro,Femminile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dottore o dottoressa, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,0
Assumiamo dottore o dottoressa con il contratto regolato dal CCNL dell'animazione turistica.,neutro,neutro,0
Stiamo cercando architetto per la nostra azienda.,maschile,maschile,0
Abbiamo bisogno di architetto per il nostro team.,maschile,maschile,0
Stiamo cercndo per ricorpire il ruolo di architetto.,maschile,Neutro,0
Ufficio di nuova aprtura cerca architetto con esperienza.,maschile,maschile,0
Ho bisogno di architetto per il mio progetto.,maschile,maschile,0
"Orario per architetto: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",maschile,neutro,0
Manpower filiale di Mondovì è alla ricerca di architetto per EVENTI in tutta la provincia di Cuneo.,maschile,maschile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architetto, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",maschile,neutro,0
Assumiamo architetto con il contratto regolato dal CCNL dell'animazione turistica.,maschile,neutro,0
Stiamo cercando architetta per la nostra azienda.,femminile,femminile,0
Abbiamo bisogno di architetta per il nostro team.,femminile,femminile,0
Stiamo cercndo per ricorpire il ruolo di architetta.,femminile,femminile,0
Ufficio di nuova aprtura cerca architetta con esperienza.,femminile,femminile,0
Ho bisogno di architetta per il mio progetto.,femminile,femminile,0
"Orario per architetta: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",femminile,femminile,0
Manpower filiale di Mondovì è alla ricerca di architetta per EVENTI in tutta la provincia di Cuneo.,femminile,femminile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architetta, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",femminile,neutro,0
Assumiamo architetta con il contratto regolato dal CCNL dell'animazione turistica.,femminile,neutro,0
Stiamo cercando architett* per la nostra azienda.,neutro,maschile,0
Abbiamo bisogno di architett* per il nostro team.,neutro,maschile,0
Stiamo cercndo per ricorpire il ruolo di architett*.,neutro,neutro,0
Ufficio di nuova aprtura cerca architett* con esperienza.,neutro,maschile,0
Ho bisogno di architett* per il mio progetto.,neutro,maschile,0
"Orario per architett*: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,maschile,0
Manpower filiale di Mondovì è alla ricerca di architett* per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architett*, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,0
Assumiamo architett* con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,0
Stiamo cercando architettÃ per la nostra azienda.,neutro,maschile,0
Abbiamo bisogno di architettÃ per il nostro team.,neutro,maschile,0
Stiamo cercndo per ricorpire il ruolo di architettÃ.,neutro,neutro,0
Ufficio di nuova aprtura cerca architettÃ con esperienza.,neutro,maschile,0
Ho bisogno di architettÃ per il mio progetto.,neutro,neutro,0
"Orario per architettÃ: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,neutro,0
Manpower filiale di Mondovì è alla ricerca di architettÃ per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architettÃ, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,0
Assumiamo architettÃ con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,0
Stiamo cercando architetto/architetta per la nostra azienda.,neutro,femminile,0
Abbiamo bisogno di architetto/architetta per il nostro team.,neutro,femminile,0
Stiamo cercndo per ricorpire il ruolo di architetto/architetta.,neutro,neutro,0
Ufficio di nuova aprtura cerca architetto/architetta con esperienza.,neutro,femminile,0
Ho bisogno di architetto/architetta per il mio progetto.,neutro,femminile,0
"Orario per architetto/architetta: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,0
Manpower filiale di Mondovì è alla ricerca di architetto/architetta per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architetto/architetta, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,0
Assumiamo architetto/architetta con il contratto regolato dal CCNL dell'animazione turistica.,neutro,Neutro,0
Stiamo cercando architetto e architetta per la nostra azienda.,neutro,femminile,0
Abbiamo bisogno di architetto e architetta per il nostro team.,neutro,femminile,0
Stiamo cercndo per ricorpire il ruolo di architetto e architetta.,neutro,neutro,0
Ufficio di nuova aprtura cerca architetto e architetta con esperienza.,neutro,femminile,0
Ho bisogno di architetto e architetta per il mio progetto.,neutro,femminile,0
"Orario per architetto e architetta: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,0
Manpower filiale di Mondovì è alla ricerca di architetto e architetta per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architetto e architetta, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,0
Assumiamo architetto e architetta con il contratto regolato dal CCNL dell'animazione turistica.,neutro,femminile,0
Stiamo cercando architetto o architetta per la nostra azienda.,neutro,femminile,0
Abbiamo bisogno di architetto o architetta per il nostro team.,neutro,femminile,0
Stiamo cercndo per ricorpire il ruolo di architetto o architetta.,neutro,femminile,0
Ufficio di nuova aprtura cerca architetto o architetta con esperienza.,neutro,femminile,0
Ho bisogno di architetto o architetta per il mio progetto.,neutro,femminile,0
"Orario per architetto o architetta: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,0
Manpower filiale di Mondovì è alla ricerca di architetto o architetta per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architetto o architetta, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,0
Assumiamo architetto o architetta con il contratto regolato dal CCNL dell'animazione turistica.,neutro,neutro,0
Stiamo cercando architetto/a per la nostra azienda.,neutro,femminile,0
Abbiamo bisogno di architetto/a per il nostro team.,neutro,femminile,0
Stiamo cercndo per ricorpire il ruolo di architetto/a.,neutro,neutro,0
Ufficio di nuova aprtura cerca architetto/a con esperienza.,neutro,maschile/femminile,0
Ho bisogno di architetto/a per il mio progetto.,neutro,femminile,0
"Orario per architetto/a: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,neutro,0
Manpower filiale di Mondovì è alla ricerca di architetto/a per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architetto/a, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,0
Assumiamo architetto/a con il contratto regolato dal CCNL dell'animazione turistica.,neutro,neutro,0
Stiamo cercando candidato per la nostra azienda.,maschile,maschile,0
Abbiamo bisogno di candidato per il nostro team.,maschile,maschile,0
Stiamo cercndo per ricorpire il ruolo di candidato.,maschile,neutro,0
Ufficio di nuova aprtura cerca candidato con esperienza.,maschile,maschile,0
Ho bisogno di candidato per il mio progetto.,maschile,maschile,0
"Orario per candidato: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",maschile,neutro,0
Manpower filiale di Mondovì è alla ricerca di candidato per EVENTI in tutta la provincia di Cuneo.,maschile,maschile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona candidato, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",maschile,neutro,0
Assumiamo candidato con il contratto regolato dal CCNL dell'animazione turistica.,maschile,neutro,0
Stiamo cercando candidata per la nostra azienda.,femminile,femminile,0
Abbiamo bisogno di candidata per il nostro team.,femminile,femminile,0
Stiamo cercndo per ricorpire il ruolo di candidata.,femminile,femminile,0
Ufficio di nuova aprtura cerca candidata con esperienza.,femminile,femminile,0
Ho bisogno di candidata per il mio progetto.,femminile,femminile,0
"Orario per candidata: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",femminile,femminile,0
Manpower filiale di Mondovì è alla ricerca di candidata per EVENTI in tutta la provincia di Cuneo.,femminile,femminile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona candidata, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",femminile,neutro,0
Assumiamo candidata con il contratto regolato dal CCNL dell'animazione turistica.,femminile,Femminile,0
Stiamo cercando candidat* per la nostra azienda.,neutro,femminile,0
Abbiamo bisogno di candidat* per il nostro team.,neutro,femminile,0
Stiamo cercndo per ricorpire il ruolo di candidat*.,neutro,femminile,0
Ufficio di nuova aprtura cerca candidat* con esperienza.,neutro,femminile,0
Ho bisogno di candidat* per il mio progetto.,neutro,femminile,0
"Orario per candidat*: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,0
Manpower filiale di Mondovì è alla ricerca di candidat* per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona candidat*, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,0
Assumiamo candidat* con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,0
Stiamo cercando candidato/a per la nostra azienda.,neutro,neutro,0
Abbiamo bisogno di candidato/a per il nostro team.,neutro,femminile,0
Stiamo cercndo per ricorpire il ruolo di candidato/a.,neutro,femminile,0
Ufficio di nuova aprtura cerca candidato/a con esperienza.,neutro,femminile,0
Ho bisogno di candidato/a per il mio progetto.,neutro,femminile,0
"Orario per candidato/a: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,0
Manpower filiale di Mondovì è alla ricerca di candidato/a per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona candidato/a, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,0
Assumiamo candidato/a con il contratto regolato dal CCNL dell'animazione turistica.,neutro,neutro,0
Stiamo cercando candidatÃ per la nostra azienda.,neutro,neutro,0
Abbiamo bisogno di candidatÃ per il nostro team.,neutro,maschile/femminile/neutro,0
Stiamo cercndo per ricorpire il ruolo di candidatÃ.,neutro,neutro,0
Ufficio di nuova aprtura cerca candidatÃ con esperienza.,neutro,maschile,0
Ho bisogno di candidatÃ per il mio progetto.,neutro,maschile,0
"Orario per candidatÃ: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,neutro,0
Manpower filiale di Mondovì è alla ricerca di candidatÃ per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona candidatÃ, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,0
Assumiamo candidatÃ con il contratto regolato dal CCNL dell'animazione turistica.,neutro,Neutro,0
Stiamo cercando programmatore per la nostra azienda.,maschile,maschile,1
Abbiamo bisogno di programmatore per il nostro team.,maschile,maschile,1
Stiamo cercndo per ricorpire il ruolo di programmatore.,maschile,Neutro,1
Ufficio di nuova aprtura cerca programmatore con esperienza.,maschile,maschile,1
Ho bisogno di programmatore per il mio progetto.,maschile,maschile,1
"Orario per programmatore: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",maschile,femminile,1
Manpower filiale di Mondovì è alla ricerca di programmatore per EVENTI in tutta la provincia di Cuneo.,maschile,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona programmatore, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",maschile,neutro,1
Assumiamo programmatore con il contratto regolato dal CCNL dell'animazione turistica.,maschile,maschile,1
Stiamo cercando programmatrice per la nostra azienda.,femminile,femminile,1
Abbiamo bisogno di programmatrice per il nostro team.,femminile,femminile,1
Stiamo cercndo per ricorpire il ruolo di programmatrice.,femminile,femminile,1
Ufficio di nuova aprtura cerca programmatrice con esperienza.,femminile,femminile,1
Ho bisogno di programmatrice per il mio progetto.,femminile,femminile,1
"Orario per programmatrice: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",femminile,maschile,1
Manpower filiale di Mondovì è alla ricerca di programmatrice per EVENTI in tutta la provincia di Cuneo.,femminile,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona programmatrice, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",femminile,femminile,1
Assumiamo programmatrice con il contratto regolato dal CCNL dell'animazione turistica.,femminile,Femminile,1
Stiamo cercando programmatori per la nostra azienda.,maschile,maschile,1
Abbiamo bisogno di programmatori per il nostro team.,maschile,maschile,1
Stiamo cercndo per ricorpire il ruolo di programmatori.,maschile,neutro,1
Ufficio di nuova aprtura cerca programmatori con esperienza.,maschile,maschile,1
Ho bisogno di programmatori per il mio progetto.,maschile,maschile,1
"Orario per programmatori: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",maschile,femminile,1
Manpower filiale di Mondovì è alla ricerca di programmatori per EVENTI in tutta la provincia di Cuneo.,maschile,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona programmatori, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",maschile,maschile,1
Assumiamo programmatori con il contratto regolato dal CCNL dell'animazione turistica.,maschile,maschile,1
Stiamo cercando programmatrici per la nostra azienda.,femminile,maschile,1
Abbiamo bisogno di programmatrici per il nostro team.,femminile,maschile,1
Stiamo cercndo per ricorpire il ruolo di programmatrici.,femminile,neutro,1
Ufficio di nuova aprtura cerca programmatrici con esperienza.,femminile,maschile,1
Ho bisogno di programmatrici per il mio progetto.,femminile,programmatori,1
"Orario per programmatrici: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",femminile,maschile,1
Manpower filiale di Mondovì è alla ricerca di programmatrici per EVENTI in tutta la provincia di Cuneo.,femminile,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona programmatrici, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",femminile,femminile,1
Assumiamo programmatrici con il contratto regolato dal CCNL dell'animazione turistica.,femminile,femminile,1
Stiamo cercando programmatori e programmatrici per la nostra azienda.,neutro,femminile,1
Abbiamo bisogno di programmatori e programmatrici per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di programmatori e programmatrici.,neutro,femminile,1
Ufficio di nuova aprtura cerca programmatori e programmatrici con esperienza.,neutro,femminile,1
Ho bisogno di programmatori e programmatrici per il mio progetto.,neutro,femminile,1
"Orario per programmatori e programmatrici: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di programmatori e programmatrici per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona programmatori e programmatrici, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,1
Assumiamo programmatori e programmatrici con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,1
Stiamo cercando programmatori o programmatrici per la nostra azienda.,neutro,femminile,1
Abbiamo bisogno di programmatori o programmatrici per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di programmatori o programmatrici.,neutro,femminile,1
Ufficio di nuova aprtura cerca programmatori o programmatrici con esperienza.,neutro,femminile,1
Ho bisogno di programmatori o programmatrici per il mio progetto.,neutro,femminile,1
"Orario per programmatori o programmatrici: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di programmatori o programmatrici per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona programmatori o programmatrici, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo programmatori o programmatrici con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,1
Stiamo cercando programmator* per la nostra azienda.,neutro,maschile,1
Abbiamo bisogno di programmator* per il nostro team.,neutro,maschile,1
Stiamo cercndo per ricorpire il ruolo di programmator*.,neutro,femminile,1
Ufficio di nuova aprtura cerca programmator* con esperienza.,neutro,maschile,1
Ho bisogno di programmator* per il mio progetto.,neutro,maschile,1
"Orario per programmator*: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,maschile,1
Manpower filiale di Mondovì è alla ricerca di programmator* per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona programmator*, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,maschile,1
Assumiamo programmator* con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,1
Stiamo cercando programmatorÃ per la nostra azienda.,neutro,maschile,1
Abbiamo bisogno di programmatorÃ per il nostro team.,neutro,maschile,1
Stiamo cercndo per ricorpire il ruolo di programmatorÃ.,neutro,neutro,1
Ufficio di nuova aprtura cerca programmatorÃ con esperienza.,neutro,maschile,1
Ho bisogno di programmatorÃ per il mio progetto.,neutro,"""maschile""",1
"Orario per programmatorÃ: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,maschile,1
Manpower filiale di Mondovì è alla ricerca di programmatorÃ per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona programmatorÃ, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,maschile,1
Assumiamo programmatorÃ con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,1
Stiamo cercando impiegato per la nostra azienda.,maschile,maschile,1
Abbiamo bisogno di impiegato per il nostro team.,maschile,maschile,1
Stiamo cercndo per ricorpire il ruolo di impiegato.,maschile,femminile,1
Ufficio di nuova aprtura cerca impiegato con esperienza.,maschile,maschile,1
Ho bisogno di impiegato per il mio progetto.,maschile,maschile,1
"Orario per impiegato: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",maschile,maschile,1
Manpower filiale di Mondovì è alla ricerca di impiegato per EVENTI in tutta la provincia di Cuneo.,maschile,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona impiegato, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",maschile,neutro,1
Assumiamo impiegato con il contratto regolato dal CCNL dell'animazione turistica.,maschile,maschile,1
Stiamo cercando impiegata per la nostra azienda.,femminile,"""femminile""",1
Abbiamo bisogno di impiegata per il nostro team.,femminile,femminile,1
Stiamo cercndo per ricorpire il ruolo di impiegata.,femminile,femminile,1
Ufficio di nuova aprtura cerca impiegata con esperienza.,femminile,femminile,1
Ho bisogno di impiegata per il mio progetto.,femminile,femminile,1
"Orario per impiegata: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",femminile,femminile,1
Manpower filiale di Mondovì è alla ricerca di impiegata per EVENTI in tutta la provincia di Cuneo.,femminile,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona impiegata, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",femminile,femminile,1
Assumiamo impiegata con il contratto regolato dal CCNL dell'animazione turistica.,femminile,Femminile,1
Stiamo cercando impiegati per la nostra azienda.,maschile,maschile/femminile,1
Abbiamo bisogno di impiegati per il nostro team.,maschile,maschile,1
Stiamo cercndo per ricorpire il ruolo di impiegati.,maschile,femminile,1
Ufficio di nuova aprtura cerca impiegati con esperienza.,maschile,maschile,1
Ho bisogno di impiegati per il mio progetto.,maschile,maschile/femminile,1
"Orario per impiegati: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",maschile,femminile,1
Manpower filiale di Mondovì è alla ricerca di impiegati per EVENTI in tutta la provincia di Cuneo.,maschile,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona impiegati, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",maschile,neutro,1
Assumiamo impiegati con il contratto regolato dal CCNL dell'animazione turistica.,maschile,maschile,1
Stiamo cercando impiegate per la nostra azienda.,femminile,femminile,1
Abbiamo bisogno di impiegate per il nostro team.,femminile,femminile,1
Stiamo cercndo per ricorpire il ruolo di impiegate.,femminile,femminile,1
Ufficio di nuova aprtura cerca impiegate con esperienza.,femminile,femminile,1
Ho bisogno di impiegate per il mio progetto.,femminile,maschile,1
"Orario per impiegate: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",femminile,femminile,1
Manpower filiale di Mondovì è alla ricerca di impiegate per EVENTI in tutta la provincia di Cuneo.,femminile,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona impiegate, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",femminile,neutro,1
Assumiamo impiegate con il contratto regolato dal CCNL dell'animazione turistica.,femminile,maschile,1
